Text: 22.1., Number: 22, Confidence: 0.48, Bbox: [32.140594482421875, 1.5437602996826172, 2283.65576171875, 1162.4949951171875]
Text: крови,, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: при, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: не, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: меняю-, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: щешся, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: оттоке, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: (в, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: венах),, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: задерживаются, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: излим, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: ни, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: и, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: появляются, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
Text: отеки?, Number: 22, Confidence: 0.52, Bbox: [50.39796829223633, 1148.6463623046875, 2293.034912109375, 1976.09619140625]
